Name,Contact,Lattitude,Longitude,Landmark,Address,City
Bharat Stationary Shop,,17.378265361111,78.421195972222,Opp To Bapughat,Shop.No: 9-1-364/D/4; Bapunagar; Langer House; Opp To Bapughat; Hyderabad - 500008,Hyderabad
MM book point,,17.386167000000,78.413333000000,Outside moti darwaza,Shop number-9-3-58/A/3/A; Ahmed colony; Golconda; Outside moti darwaza; Hyderabad - 500008,Hyderabad
Ananya Stationary & Xerox,,17.416072000000,78.462045000000,near khairthabad flyover,Shop no: 2; ms maqta; Somajiguda; near khairthabad flyover; Hyderabad - 500082,Hyderabad
Nagesh Stationary & Xerox,,17.373667000000,78.447000000000,Near Darbar Maisamma Temple,Shop.No: 13-6-14; Karwan sahu main road; Karwan Sahu; Near Darbar Maisamma Temple; Hyderabad - 500006,Hyderabad
Yousufain Stationery,,17.388160100000,78.464537000000,Beside mogul garden,Shop no.#5-6-634/1/A/4; Aghapura Road; Aghapura; Beside mogul garden; Hyderabad - 500028,Hyderabad
Sri Srinivasa Stationary,,17.427800000000,78.428612000000,Near Richmond School,Plot no 8-2-269/19/51/B; Road number 2; Indira Nagar colony; Banjara Hills; Near Richmond School; Hyderabad - 500034,Hyderabad
H B S Books Stationery,,17.386000000000,78.463500000000,Opp Gautham Model School,Shop No:11-1-138; Near Charkandil X Roads; Aghapura; Opp Gautham Model School; Hyderabad - 500028,Hyderabad
Sri Balaji Medical & General Stores,+(91)-40-65553202,17.429592111111,78.438774083333,icici bank,H no 8-3-988/34/11/1; kamalapuri colony; Sri Nagar Colony; icici bank; Hyderabad - 500073,Hyderabad
Azhar Stationary Kirana & General Store,,17.395325708219,78.449859554021,Near sa function hall,Shop no. 9-4-131/1/b/3; Nadeem colony road; Toli Chowki; Near sa function hall; Hyderabad - 500008,Hyderabad
Vijay Stationary & General Store,,17.392693000000,78.408729000000,Beside JVS Super Maket,Door No  9-1-34/14/7; Bapu Nagar-langar House; Beside JVS Super Maket; Hyderabad - 500008,Hyderabad
Global Book House,,17.392693000000,78.408729000000,Near delhi public school,2-65/1/b; Lanco hills road; Khaja Guda; Near delhi public school; Hyderabad - 500008,Hyderabad
Lakshmi Enterprises,,17.392693000000,78.408729000000,Opposite GRK Gardens,1st floor; Ara maissamma road; Suncity-Langar House; Opposite GRK Gardens; Hyderabad - 500008,Hyderabad
Sri Bapuji Book Center,,17.392693000000,78.408729000000,Near Hyder Shah Kote Bus Stop,Hyder Shah Kote; Suncity-Langar House; Near Hyder Shah Kote Bus Stop; Hyderabad - 500008,Hyderabad
Sri Sai Stationery,,17.392693000000,78.408729000000,Opp Sreenidhi School,Hyder Shah Kote; Hyder Shah Kote; Opp Sreenidhi School; Hyderabad - 500008,Hyderabad
Sri Sri Gurujis Stationery,,17.392693000000,78.408729000000,Near Kalimandir,Dwaraka Nagar; Hyder Shah Kote; Near Kalimandir; Hyderabad - 500008,Hyderabad
Sri Sai Stationary,,17.424288000000,78.455458000000,Backside yashodha hospital,6-3-906/b shop no. 1; Kumar basti; Somajiguda; Backside yashodha hospital; Hyderabad - 500082,Hyderabad
Sri Venkateswara Stationary,+(91)-40-32991568,17.392693000000,78.408729000000,Near New Sai Baba Temple,Ambedkar Nagar; Langer House; Near New Sai Baba Temple; Hyderabad - 500008,Hyderabad
Hi Tech Book point,,17.392693000000,78.408729000000,Near st joseph college,Delux colony; Toli Chowki; Near st joseph college; Hyderabad - 500008,Hyderabad
A1- Paramount Shop,,17.392693000000,78.408729000000,paramount gate no.02 behind gisimi llasa  centre,9-4-51/d; Paramount main road; Toli Chowki; paramount gate no.02 behind gisimi llasa  centre; Hyderabad - 500008,Hyderabad
Au Stationery,,17.392693000000,78.408729000000,Near Ntr Statue,Prashanth Nagar; Langer House; Near Ntr Statue; Hyderabad - 500008,Hyderabad
Lakshmi Bhavani Books & Stationery,,17.392693000000,78.408729000000,Opp Bheemas Take Away,Shop no. 1; Main road; O U Colony-Shaikpet; Opp Bheemas Take Away; Hyderabad - 500008,Hyderabad
Prince Stationary,,17.392693000000,78.408729000000,Near Fort,Golconda Road; Golconda; Near Fort; Hyderabad - 500008,Hyderabad
Bhavani Stationary Shop,,17.392693000000,78.408729000000,Near Govt School,Langerhouse; Langer House; Near Govt School; Hyderabad - 500008,Hyderabad
Sai Digital Multi Color Xerox,,17.392693000000,78.408729000000,Opp Ninjas Restaurant,Shop no. 1; Main road; O U Colony-Shaikpet; Opp Ninjas Restaurant; Hyderabad - 500008,Hyderabad
L M Collections,+(91)-40-23542332,17.392693000000,78.408729000000,opposite to lakshmi manidir,Shop no. 2 building no. 2-34; Vinayak nagar colony; Shaikpet; opposite to lakshmi manidir; Hyderabad - 500008,Hyderabad
Sravanthi Stationery,,17.392693000000,78.408729000000,Shaikpet nala,Shop no. 1; Beside lane of 7tombs road; Shaikpet; Shaikpet nala; Hyderabad - 500008,Hyderabad
A 2 Z School Needs,,17.392693000000,78.408729000000,Near to katora house,shop number 9-10-56/11/25/A; golconda main road; Golconda; Near to katora house; Hyderabad - 500008,Hyderabad
Sri Vidya Stationery,,17.392693000000,78.408729000000,Sai baba temple,Shop no. 1; Seetha nagar; Shaikpet; Sai baba temple; Hyderabad - 500008,Hyderabad
shazan Station,,17.392693000000,78.408729000000,Near  banjari darwaza,Reashambagh; Golconda; Near  banjari darwaza; Hyderabad - 500008,Hyderabad
Zunaid Stationary And Book Shop,,17.392693000000,78.408729000000,Near Gandhi Statue,Langerhouse; Langer House; Near Gandhi Statue; Hyderabad - 500008,Hyderabad
Sandeep Book Stall,,17.392693000000,78.408729000000,Near ICICI Atm,13-2-423; Langerhouse; Langer House; Near ICICI Atm; Hyderabad - 500008,Hyderabad
Satya Sai Communications,,17.392693000000,78.408729000000,Near NTR statue,Langerhouse; Langer House; Near NTR statue; Hyderabad - 500008,Hyderabad
Ritisha Stationary,,17.392693000000,78.408729000000,Near Gandhi Statue,Langerhouse; Langer House; Near Gandhi Statue; Hyderabad - 500008,Hyderabad
Vaishnavi Stationary,,17.392693000000,78.408729000000,Near Kalimatha Temple,Kalimandir Road; Suncity-Langar House; Near Kalimatha Temple; Hyderabad - 500008,Hyderabad
SV Stationary,,17.392693000000,78.408729000000,opp om medical and general store,hydershokate; Suncity-Langar House; opp om medical and general store; Hyderabad - 500008,Hyderabad
Sri Laxmi Venkateswara Stationary And Gift Articals,,17.392693000000,78.408729000000,Opp To Kranthi School,Langerhouse; Langer House; Opp To Kranthi School; Hyderabad - 500008,Hyderabad
Venkateshwara Xerox & Stationary,,17.416302929649,78.412052560671,Near Apollo Hospital;Road No:78,Plot No. b88; Journalist Colony; Apollo Hospital lane; Jubilee Hills; Near Apollo Hospital; Road No:78; Hyderabad - 500033,Hyderabad
Sri Chaitanya Stationary,,17.429867000000,78.437042000000,Near Law Collage,Yellareddy Guda; Sri Nagar Colony; Near Law Collage; Hyderabad - 500073,Hyderabad
Madina book depot,,17.397950000000,78.407312000000,Beside andhra bank,9-4-87/74/A; Tolichowki main road; Toli Chowki; Beside andhra bank; Hyderabad - 500008,Hyderabad
Cyberden Xerox And Games,,17.397887000000,78.407387000000,near to masjid e Umer farooq,Shop no. 9-8-358/A; Bada bazar Golconda fort; Golconda; near to masjid e Umer farooq; Hyderabad - 500008,Hyderabad
Sri Sai Surya Stationery,,17.375075000000,78.422897000000,Hasham Nagar,Main Road; Langer House; Hasham Nagar; Hyderabad - 500008,Hyderabad
Bhavani Communication,+(91)-40-23549004,17.417625000000,78.412597000000,Beside Icici bank,Plot no. B-43; shop no. 2; Road No. 2; Journalist Colony; Apollo Road; Jubilee Hills; Beside Icici bank; Hyderabad - 500033,Hyderabad
Aziz Stationery,,17.382091400000,78.461816400000,,11-1-324; 325; Daru Salam Road; Hyderabad - 500001,Hyderabad
Blue Tech Office Solutions,+(91)-40-40064737,17.422082800000,78.459564000000,Beside Praful Honda,Shop No 6-3-899/6; Ground Floor; Somajiguda; Beside Praful Honda; Hyderabad - 500082,Hyderabad
Sri Sai Laxmi Communications,,17.417172000000,78.411780000000,Beside lAne of Page 3 near appolo hospital,D no:  8-2-293/82/J/61B; Journalist Colny; Jubilee Hills; Beside lAne of Page 3 near appolo hospital; Hyderabad - 500033,Hyderabad
F Z Stationary,,17.374295000000,78.423080000000,Near Fire station,Hasham Nagar; Langer House; Near Fire station; Hyderabad - 500008,Hyderabad
A Natwerlal And Sons,+(91)-40-23351663; +(91)-40-23354075,17.427675160596,78.451859057023,Near SS tea point,Shop no.1; Panjagutta Main Road; Panjagutta; Near SS tea point; Hyderabad - 500082,Hyderabad
Rainbow Stationary,,17.426456000000,78.454248000000,Lane opposite saboo motors,6-3-663/12; jaffar ali bagh; Somajiguda; Lane opposite saboo motors; Hyderabad - 500082,Hyderabad
K.c.r. Stationery & Bags,,17.383589618855,78.463838389216,Near jyoti Indian gas office,11-1-295/2; Aghapura; Agha Pura-Nampally; Near jyoti Indian gas office; Hyderabad - 500001,Hyderabad
Morning Star Stationary,,17.426456000000,78.454248000000,Beside petrol pump lane,Panjagutta; Panjagutta; Beside petrol pump lane; Hyderabad - 500082,Hyderabad
A M Stationery,,17.426456000000,78.454248000000,Near hussaini masjid,B s maktha; Somajiguda; Near hussaini masjid; Hyderabad - 500082,Hyderabad
Shiva sai Stationery,,17.370908722222,78.442932111111,Beside Water Board,Sabzi Mandi; Jiyaguda; Beside Water Board; Hyderabad - 500006,Hyderabad
Farooq Stationery & Electronics,,17.372592000000,78.449378000000,Beside MESCO College,Shop No: 13-5-815; Mustaidpura; Karwan; Beside MESCO College; Hyderabad - 500006,Hyderabad
Ashapura Enterprises,+(91)-40-66204345; +(91)-40-66364345,17.423583000000,78.458633000000,Opposite health and glow,shop no 6-3-1090; somajiguda main road; Somajiguda; Opposite health and glow; Hyderabad - 500082,Hyderabad
National Book Traders,,17.380005000000,78.461267000000,Near Mangalhat Police Station,Door No.14-1-285/3; Mangalhat; Mangalhat; Near Mangalhat Police Station; Hyderabad - 500006,Hyderabad
Apsara Enterprises,,17.429577265882,78.448467906638,Panjagutta Road,Shop no 7-3-952/101/A; Main Road Srinagar; Sri Nagar Colony; Panjagutta Road; Hyderabad - 500073,Hyderabad
Omer Traders,,17.379870000000,78.461242000000,Opposite to classic Medical Hall,14-1-285/3; Mangalhat Road; Mangalhat; Opposite to classic Medical Hall; Hyderabad - 500006,Hyderabad
Apsara Enterprises,,17.429620000000,78.448350000000,Big bazar back side,8-3-952/10/1/a; sri nagar colony; Panjagutta; Big bazar back side; Hyderabad - 500082,Hyderabad
Shivadas Stationary,,17.372202000000,78.449242000000,Near Gopi Hotel,Kamela Road; Jiyaguda; Near Gopi Hotel; Hyderabad - 500006,Hyderabad
A-1 Stationary Shop,,17.375951510690,78.419208526611,Opposite To Prathap Cinema; SBH,Shop no-2; Langerhouse; Langer House; Opposite To Prathap Cinema; SBH; Hyderabad - 500008,Hyderabad
Akash Stationary,+(91)-40-64526005,17.425199649313,78.457412654607,OPPOSITE yashoda hospital,D No:6-3-1091/2; Raj Bhavan Main Road; Somajiguda; OPPOSITE yashoda hospital; Hyderabad - 500082,Hyderabad
Akash Stationery; Somajiguda,,17.425158000000,78.457480000000,,6-3-1091/2; Raj Bhavan Rd; Beside Laxmi Motors; Somajiguda; Panjagutta; Hyderabad; Panjagutta; Hyderabad - 500082,Hyderabad
Shiva Book Stationary,,17.372222888889,78.449882500000,Near H P Petrol Pump,Shop no 13-6-457/1; Shiva Bagh; Gayatri Nagar; Gudi Malkapur; Near H P Petrol Pump; Hyderabad - 500028,Hyderabad
M M Xerox & Stationery,,17.383493416667,78.464561444444,Beside Hamed Cafe Hotel,Door No 11-1-306/3; Main Road; Aghapura; Beside Hamed Cafe Hotel; Hyderabad - 500028,Hyderabad
Madina Stationary And Xerox,,17.387292000000,78.467072000000,Next To Madina Medical Store,Station Road; Nampally; Next To Madina Medical Store; Hyderabad - 500001,Hyderabad
People Xerox,,17.430453000000,78.446992000000,Backside Lane Chermas; Near Kama Sangam Building,Shop No # 6; Sanali Heavens; Nagajuna Nagar colony; Ameerpet; Backside Lane Chermas; Near Kama Sangam Building; Hyderabad - 500016,Hyderabad
Akash Stationery,,17.425475000000,78.457384000000,Beside Lakshmi motors,6-3-1091/2; Rajbhavan Road; Somajiguda; Beside Lakshmi motors; Hyderabad - 500082,Hyderabad
Sara Stationery & Xerox,,17.384298811683,78.410396380423,Opposite kaba bakery,Shop no. 9-11-2/1/154; Moti darwaza road; Golconda; Opposite kaba bakery; Hyderabad - 500008,Hyderabad
Waliuddin Stationeries,,17.372167000000,78.450833000000,Near Durvesh Function Hall,Ring Road; Mehdipatnam; Near Durvesh Function Hall; Hyderabad - 500028,Hyderabad
Sunitha Fancy & Bangle Stores,,17.375208333333,78.419305555556,,Langer House; Hyderabad; Andhra Pradesh; Main Road; Lunger House; Hyderabad - 500008,Hyderabad
Tanuja Bangles & Ladies Corner,,17.375104166667,78.419444444444,,Langer House; Hyderabad; Andhra Pradesh; Main Road; Lunger House; Hyderabad - 500008,Hyderabad
OM SHREE Siddeshwara Stationary,,17.428579903224,78.452651901244,Opp Hamstech Fashion Training,Shop no #6-3-709/1/13/A; Pochamma Basti  rd; Panjagutta; Opp Hamstech Fashion Training; Hyderabad - 500082,Hyderabad
Sri Sai Stationary & Xerox,,17.431764397786,78.442972814737,Near Water Works Office,Shop  No 8-3-835/2; Sri Nagar Colony rd; Yellareddyguda; Near Water Works Office; Hyderabad - 500073,Hyderabad
Aarthi Stationery,,17.375550000000,78.418175000000,Near Bapughat,Bapughat Main Road; Langer House; Near Bapughat; Hyderabad - 500008,Hyderabad
Hyderabad Stationery,,17.374941666700,78.418908333300,Opposite zeeshan cafe,Banjari darwaja; Toli Chowki; Opposite zeeshan cafe; Hyderabad - 500008,Hyderabad
Laxmi Stationery,,17.375267500000,78.417990000000,,Shiva Kiran School Lane; Bapunagar; Suncity-Langar House; Hyderabad - 500008,Hyderabad
Vinayaka Stationary And Xerox,,17.374837000000,78.418433000000,Near Sai Ram Concept School,H.no:9-1-43/27/A; Prashanthnagar; Langer House; Near Sai Ram Concept School; Hyderabad - 500008,Hyderabad
Saniya Stationers,,17.397787000000,78.404595000000,7 tombs road,shop no 2; Samatha Colony; Toli Chowki; 7 tombs road; Hyderabad - 500008,Hyderabad
Deepu Stationery,,17.432438470440,78.441737238391,Opp Corporation bank ATM,Door no: 8-3-748/12/A; P R R Law College Lane; Yellareddyguda; Opp Corporation bank ATM; Hyderabad - 500073,Hyderabad
Sri Sai Books & Stationary,,17.374394745985,78.419016117866,Opp To Dental College Lane,Bapunagar; Langer House; Opp To Dental College Lane; Hyderabad - 500008,Hyderabad
Prem Books & Stationery,,17.374092000000,78.419280000000,Opposite To Brilliant World School,9-1-34/7; ground floor; Bapunagar Langer House; Langer House; Opposite To Brilliant World School; Hyderabad - 500008,Hyderabad
Sri Lakshmi Book Stall,,17.374113000000,78.419180000000,Near Kranthi School,Bapunagar; Langer House; Near Kranthi School; Hyderabad - 500008,Hyderabad
Sri Peddammatalli Stationery,,17.431828000000,78.429358000000,Green Bawarchi Lane; beside dtdc,Shop number 25; Krishna nagar colony; Yousufguda; Green Bawarchi Lane; beside dtdc; Hyderabad - 500045,Hyderabad
Cnu Stationery Shop,,17.431887000000,78.429337000000,Opp stadium,LN nagar; Yousufguda; Opp stadium; Hyderabad - 500045,Hyderabad
Gunnu Stationery,,17.431887000000,78.429337000000,Green Bawarchi Lane,Sri Krishna Nagar; Yousufguda; Green Bawarchi Lane; Hyderabad - 500045,Hyderabad
Sri Vaishnavi Book Stall,,17.374496444444,78.418190000000,Near NTR Statue,Shop no 1; Bapu Ghat Langer house; Lunger House; Near NTR Statue; Hyderabad - 500008,Hyderabad
Syed Stationery,,17.381663000000,78.410653000000,beside baqueri function hall,#9-8-480/a/5/40; chota bazar; Golconda; beside baqueri function hall; Hyderabad - 500008,Hyderabad
Mega Stationary,,17.433105000000,78.439697000000,Near Law Collage,Subash Nagar; Padala Ramareddy Colony-Yellareddyguda; Near Law Collage; Hyderabad - 500073,Hyderabad
Ras communications,,17.431903200000,78.428297000000,Near Grave Yard,Sri Ram Nagar; Yousufguda; Near Grave Yard; Hyderabad - 500045,Hyderabad
Ramdev Stationer & Xerox,,17.431903200000,78.428297000000,opp kotak bank,Shop no 1; madhuranagar; Yousufguda; opp kotak bank; Hyderabad - 500045,Hyderabad
